id,year,conflict_dset_id,conflict_new_id,dyad_new_id,dyad_name,side_a,side_b,number_of_sources,source_office,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,event_clarity,date_prec,date_event,total_deaths_best_estimate
511121,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,1,Port-au-Prince city,"Savane Pistache
Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-14 00:00:00.000,18
510924,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,Haiti Libre;RNDDH;Haiti Libre,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",,1,Port-au-Prince city,Decayette neighbourhood of Port-au-Prince,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2023-08-14 00:00:00.000,3
492458,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,Haiti Libre;Haiti Libre;RNDDH,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",,1,Port-au-Prince city,Carrefour-Feuilles,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-14 00:00:00.000,7
502904,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,1,Haiti Libre,Haiti - News : Zapping...,,1,Port-au-Prince city,Carrefour Feuilles,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2023-11-25 00:00:00.000,6
510177,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,2,4,2023-02-27 00:00:00.000,3
510168,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Delmas 24,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-01 00:00:00.000,1
510160,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-01 00:00:00.000,5
510161,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,refugee shelter located in Corridor Bastia in front of the Saint-Michel Church,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-02 00:00:00.000,15
510170,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,"Sans Fil across the street from the Church of Saint Michel

Corridor Bastia",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-03 00:00:00.000,2
510174,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-05 00:00:00.000,1
510172,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-07 00:00:00.000,1
510175,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Montagne des Oliviers church,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-09 00:00:00.000,2
510446,2023,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,BINUH,Situation des droits de l’homme Principales tendances Rapport trimestriel : Juillet - Septembre 2023,BINUH,1,Cité Soleil town,"Nan Brooklyn neighborhood, Cite Soleil",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,5,2023-08-01 00:00:00.000,19
510100,2023,8876,16094,17733,Terre Noire - Civilians,Terre Noire,Civilians,1,United Nations Security Council,S/2023/674,UN Security council,2,Cité Soleil town,Terre Noire,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2023-04-08 00:00:00.000,72
563134,2024,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,1,Cité Soleil town,Drouillard neighborhood (Cité Soleil),Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2024-03-14 00:00:00.000,0
563084,2024,7793,15080,16462,G9 - Civilians,G9,Civilians,1,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,1,Cité Soleil town,Brooklyn neighborhood,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,4,2024-02-01 00:00:00.000,66
515885,2024,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,5,Haiti Libre;Gazette Haiti;Vant Bef Info;National Human Rights Defense Network (RNDDH);Réseau National de Défense de Droits Humains - RNDDH,"Haiti - News : Zapping...;A Morne-Cabrit, une fusillade sur un minibus fait au moins 10 morts dont le chauffeur surnommé « Ti Blan »;Encore des victimes à Morne à Cabris et à Liancourt;A catastrophic human rights situation from January to March 2024: RNDDH alerts the public April 10,;RNDDH's position on the chaotic situation in Haiti",Association of Owners and Drivers of Haiti APCH,2,Port-au-Prince city,"Morne-Cabrit: mountain/town??

on the Port-au-Prince / Mirebalais route;",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-02-18 00:00:00.000,9
562846,2024,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),A catastrophic human rights situation from January to March 2024: RNDDH alerts the public,RNDDH,2,Ganthier commune,Ganthier,Ouest department,Croix-des-Bouquets arrondissement,"345,7013889","-12,29166667",POINT (-72.01338 18.49673),155736,Haiti,1,1,2024-03-08 00:00:00.000,11
515950,2024,16812,15353,16812,G9 - G-Pep,G9,G-Pep,3,Haiti Libre;UN Integrated Office in Haiti (BINUH);UN Security Council,Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI;S/2024/253: Interim report of the Panel of Experts on Haiti submitted pursuant to resolution 2700 (2023),Haiti Libre; UN Security Council,2,Cité Soleil town,La Saline and the surroundings of Wharf Jérémie,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,2,2024-01-27 00:00:00.000,30
514867,2024,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,EFE News Service;UN Integrated Office in Haiti (BINUH),Hundreds of Haitians flee gang war;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,2,Cité Soleil town,"La Plaine (Blanchard, Duvivier, Fourgy, Sibert, Marin (Cité Soleil) and Croix-des-Missions (Tabarre)",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,2,2024-02-08 00:00:00.000,64
563049,2024,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,EFE News Service;UN Integrated Office in Haiti (BINUH),Hundreds of Haitians flee gang war;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,2,Tabarre commune,"La Plaine (Blanchard, Duvivier, Fourgy, Sibert, Marin (Cité Soleil) and Croix-des-Missions (Tabarre)",Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),156456,Haiti,2,2,2024-02-08 00:00:00.000,65
515948,2024,17300,15736,17300,400 Mawozo  - Kraze Baryè,400 Mawozo,Kraze Baryè,3,National Human Rights Defense Network (RNDDH);Haiti Libre;Vant Bef Info,A catastrophic human rights situation from January to March 2024: RNDDH alerts the public;Haiti - News : Zapping...;Pernier : affrontements armés sanglants entre les hommes de Lanmò San Jou et ceux de Vitelomme,RNDDH,2,Pétion-Ville town,Pernier,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,1,2024-01-30 00:00:00.000,4
563117,2024,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,1,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,3,Port-au-Prince arrondissement,Carrefour and Gressier communes,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),156456,Haiti,2,5,2024-01-01 00:00:00.000,3
563118,2024,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,1,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,5,RN2 between Carrefour and Gressier,National Road 2,Ouest department,Port-au-Prince arrondissement,"380,1472222","-328,3159722",POINT (-72.468455 18.546332),156456,Haiti,2,5,2024-01-01 00:00:00.000,24
563103,2024,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,1,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,2,Cité Soleil town,Wharf Jérémie neighborhood,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2024-01-15 00:00:00.000,5
508686,2024,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,4,The Guardian;Haiti Libre;Haiti Libre;UN Integrated Office in Haiti (BINUH),Haiti: residents trapped as armed gangs target key pocket of Port-au-Prince;Haiti - News : Zapping...;Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,Haiti Libre,1,Port-au-Prince city,"Solino neighborhood

P-a-P",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-01-16 00:00:00.000,2
511239,2024,8104,16081,17720,G-Pep - Civilians,G-Pep,Civilians,2,Associated Press Newswires;UN Integrated Office in Haiti (BINUH),Gangs in Haiti have attacked a community for 4 days and residents fear the violence could spread;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,witness; BINUH,1,Port-au-Prince city,Solino,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-01-18 00:00:00.000,6
515144,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,11,Reuters News;Agence France Presse;Agence France Presse;Reuters News;EFE News Service;EFE News Service;Vant Bef Info;Haiti Libre;Haiti Libre;Libre;Réseau National de Défense de Droits Humains - RNDDH,"Violence rocks Haiti as prime minister visits Kenya;Gun battles rage in Haiti as gang leader pushes for PM's ouster;Four officers dead in Haiti gang attacks: police union;UPDATE 3-Violence rocks Haiti as prime minister visits Kenya;Haitian government condemns 'acts of terror,' six deaths;Haitian government condemns 'acts of terror,' six deaths;Attaque armée contre le sous-commissariat de Bon-Repos : plusieurs policiers tués, un véhicule blindé volé par des bandits;Haiti - FLASH : The metropolitan area under attacks;Haiti - News : Zapping...;Haiti - News : Zapping...;RNDDH's position on the chaotic situation in Haiti",national police trade union SYNAPOHA,1,Bon Repos town,Bon Repos sub-police station,Ouest department,Croix-des-Bouquets arrondissement,"436,7013889","-190,0069444",POINT (-72.26929 18.62777),156456,Haiti,2,1,2024-02-29 00:00:00.000,6
515164,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,5,EFE News Service;Reuters News;Agence France Presse;EFE News Service;Haiti Libre,"Some 3,600 prisoners fled Haitian prison in attack by armed gangs, NGO says;UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run;At least a dozen dead in massive Haiti jailbreak: AFP reporter;Several killed after armed assailants overran Haiti's largest prison;Haiti - FLASH : The National Penitentiary stormed, many prisoners escape, chaos in the capital (Video)",AFP reporter,1,Port-au-Prince city,PaP prison,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2024-03-02 00:00:00.000,10
515220,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Agence France Presse,Gunshots ring out as gang crisis brings Haiti to 'standstill',family of deceased,1,Port-au-Prince city,PaP,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,2,4,2024-03-02 00:00:00.000,1
562608,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Reuters News,"UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run",,1,Port-au-Prince city,PaP prison,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2024-03-02 00:00:00.000,3
516264,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,1,Port-au-Prince city,International Toussaint Louverture airport,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2024-03-05 00:00:00.000,6
515223,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,4,EFE News Service;Agence France Presse;Haiti Libre;Agence France Presse,CARICOM holds meeting in Kingston on Monday to ease Haiti crisis;Haiti capital a 'city under siege' amid spasm of gang violence;Haiti - FLASH : Bloody failure of an attempt to take the National Palace;Emergency Caribbean summit to address Haiti gang crisis,Lionel Lazarre of the Haitian police union,1,Port-au-Prince city,PaP,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-03-08 00:00:00.000,3
518161,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,4,Agence France Presse;Vant Bef Info;EFE News Service;Haiti Libre,Police operation in Haiti capital against 'Barbecue' gang;Opération de la PNH à Delmas 6: plusieurs morts dans le fief du chef de gang « Barbecue »;Haitian police say it killed several members of Barbecue's gangs;Haiti - FLASH : Strong operation of the PNH in the territory of «Barbecue»,Lionel Lazarre of the Haitian police union (SYNAPOHA),1,Port-au-Prince city,Delmas neighborhood,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-03-15 00:00:00.000,3
518194,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,EFE News Service;Vant Bef Info;Haiti Libre,More bodies found in streets of Port-au-Prince;Haïti-Insécurité : un policier affecté à la Primature tué par balles à Delmas;Haiti - News : Zapping...,national police union (Synapoha).,1,Port-au-Prince city,Delmas 72,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-03-20 00:00:00.000,1
518201,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,EFE News Service;Haiti Libre;Reuters News,Another 12 killed in clashes in Haiti on the night names of interim council announced;Haiti - FLASH : Between 30 and 40 killed in Pétion-ville in 5 days;Haiti gang leader killed as transition council nears completion,Haiti Libre,1,Pétion-Ville town,Petion-Ville,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,2,2024-03-21 00:00:00.000,12
518673,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,1,Cité Soleil town,Carrefour Vincent (Commune of Cité-Soleil),Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2024-03-25 00:00:00.000,1
518651,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bef Info,Des membres du gang « kraze Baryè » tués à Pétion-Ville,Vant Bef Info,2,Pétion-Ville town,"Colette area, commune of Pétion-Ville, West department.",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,2,2024-03-26 00:00:00.000,5
518653,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,Vant Bef Info;Haiti Libre,Quatre bandits abattus à Pétion-Ville;Haiti - News : Zapping...,"Vant Bef Info, Haiti Libre",2,Pétion-Ville town,"Meyotte

commune of Pétion-Ville, in the West department.",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,1,2024-04-01 00:00:00.000,4
518654,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bef Info,Carrefour de l’aéroport : la nouvelle zone à risque (VAR),Vant Bef Info; traders in the area,1,Delmas town,"airport intersection

Delmas",Ouest department,Port-au-Prince arrondissement,"387,1347222","-208,5506944",POINT (-72.295993 18.556394),156456,Haiti,1,3,2024-04-01 00:00:00.000,2
518655,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bef Info,Centre-ville de Port-au-Prince : portrait d’une ville chaotique,Vant Bef Info,1,Port-au-Prince city,Downtown Port-au-Prince,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,2,4,2024-04-01 00:00:00.000,2
518750,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,"Haiti - FLASH : 2nd attack on the National Palace, update on the situation",Haiti Libre,1,Port-au-Prince city,"P-a-P

National Palace",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-04-01 00:00:00.000,0
518204,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,Reuters News;Haiti Libre;BINUH,Panic in Haiti's capital as wild shooting fills streets;Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI April - June 2024,media,1,Port-au-Prince city,the capital's Delmas district,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-04-01 00:00:00.000,0
518205,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,EFE News Service;EFE News Service;EFE News Service,"Clashes and shootings between gangs and police in Haiti throughout the day;Haiti's National Palace attacked by gunmen;Clashes between Haitian police, armed gangs continue in center of capital",local media,1,Port-au-Prince city,"gardens of the Champ de Mars, not far from the National Palace, in the heart of Port-au-Prince",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-04-01 00:00:00.000,2
518759,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,Haiti Libre;ICI Haiti,"Haiti - FLASH : After intense fighting, the PNH regains control of the pirated ship «Magalie» (Video);iciHaiti - Insecurity : The «5 Seconds» gang threatens Arcahaie with a massacre",PNH,2,Port-au-Prince city,PaP,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-04-04 00:00:00.000,3
563753,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Carrefour commune,Mariani,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-04-15 00:00:00.000,1
562272,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,National Human Rights Defense Network (RNDDH);National Human Rights Defense Network (RNDDH),"Survey on the Functioning of the PNH: Police Officers Demand Better Working Conditions;Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",Police; RNDDH,2,Carrefour commune,"Waney 93, Carrefour.",Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-04-18 00:00:00.000,1
565622,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,at the Gressier Market,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-10 00:00:00.000,1
565623,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Bateau, a locality within the commune of Gressier",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-11 00:00:00.000,1
531228,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bef Info,Un membre du gang « Kraze Baryè » abattu à Tabarre,PNH facebook page,2,Tabarre commune,Tabarre 42,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),156456,Haiti,1,1,2024-05-17 00:00:00.000,0
525042,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,EFE News Service,Haiti prepares for the arrival of the Multinational Security Support Force,police,2,Gressier commune,Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,2,2,2024-05-19 00:00:00.000,3
530802,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,EFE News Service;Associated Press Newswires;National Human Rights Defense Network (RNDDH),Three agents of Haitian anti-gang police unit killed in ambush;Newly chosen Haitian prime minister discharged from a hospital after spending a night in treatment;Survey on the Functioning of the PNH: Police Officers Demand Better Working Conditions,"Barbecue, SYNAPOHA",1,Port-au-Prince city,"Sans Fil, Delmas 18",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-06-09 00:00:00.000,3
531216,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,"Haiti - Security : Bandits routed, Gressier police station taken over",Haiti Libre,2,Gressier commune,Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-07-01 00:00:00.000,3
546698,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,"Haiti - PNH report : 15 dead, 13 arrests, weapons and ammunition seized (Video)","Divisional Commissioner Michel Ange Louis Jeune, Spokesperson for the Haitian National Police (PNH)",2,Tabarre commune,Tabarre,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),156456,Haiti,1,1,2024-08-15 00:00:00.000,4
539865,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bèf Info,Gressier: several bandits shot dead during a clash with the police,Vant Bèf Info,2,Gressier commune,"in the locality of Jasmin
Gressier",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-08-24 00:00:00.000,4
545430,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,International Crisis Group,Crisis Watch: Haiti September 2024,,1,Port-au-Prince city,PaP (in and around),Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-09-05 00:00:00.000,0
545429,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,International Crisis Group,Crisis Watch: Haiti September 2024,,2,Port-au-Prince city,PaP (in and around),Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-09-08 00:00:00.000,0
552498,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,Associated Press Newswires;The Haitian Times;Vant Bef Info,A gang leader in Haiti is injured in a shootout with Haitian and Kenyan police;Haitian and multinational forces kill 20 gang members in Pétion-Ville as calls for stronger international support increase;La Police mène plusieurs opérations pour des fragments de résultats,Haiti National Police,1,Torcelle town,Torcelle,Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),156456,Haiti,1,1,2024-10-12 00:00:00.000,11
553656,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,Vant Bef Info;Associated Press Newswires;The Haitian Times,La Police mène plusieurs opérations pour des fragments de résultats;A gang leader in Haiti is injured in a shootout with Haitian and Kenyan police;Haitian and multinational forces kill 20 gang members in Pétion-Ville as calls for stronger international support increase,Haiti National Police,1,Torcelle town,Torcelle,Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),156456,Haiti,1,1,2024-10-14 00:00:00.000,10
